x,y
195,0.7625423442706154
196,0.8903276058039589
197,0.5314223657804332
198,0.7651641745553008
199,0.7759222017332625
200,0.6416683562706652
201,0.8516495429189762
202,0.8843447579781398
203,0.906928591824285
204,0.8492401840904702
205,0.5929457359671291
206,0.675219269974327
207,0.9905292836830141
208,0.036149531830171555
209,0.6615292072850638
210,0.7046502379447931
211,0.6476676312702303
212,0.5628189396392341
213,0.44221961187474246
214,0.43556517526822713
215,0.47345444455690366
216,0.4437298350054836
217,0.2313957653840515
218,0.7546757001747751
219,0.4423284637802377
220,0.1689956828425745
221,0.5524400491409963
222,0.14841493053252774
223,0.6769130796043857
224,0.9118846036939633
225,0.8605886267946518
226,0.15639216483802332
227,0.06440766652451824
228,0.16811584995962925
229,0.013758260139502987
230,0.5577309695908694
231,0.3114602458385657
232,0.3161035723334439
233,0.2565079023590334
234,0.9782406703540204
235,0.9529777570463603
236,0.3611878427477009
237,0.8828077679494692
238,0.3243253664173862
239,0.743408168451963
240,0.16452551105282243
241,0.6497955656850596
242,0.8732289175612633
243,0.6209503859772487
244,0.42989299971885664
245,0.058807406163359555
246,0.48390191770762414
247,0.31177747468007455
248,0.7223230473670457
249,0.6348048119687748
250,0.14455532669278015
251,0.6999559606481122
252,0.46458605974440625
253,0.7992246198951146
254,0.9944406900309624
255,0.5983153911169149
256,0.22665222737341584
257,0.9985051656168392
258,0.017845033941834232
259,0.6184432051343579
260,0.6880009317561813
261,0.2706598700369389
262,0.01779045045523564
263,0.6615198988017219
264,0.4363603174480615
265,0.8423038227506449
266,0.6757667970146115
267,0.9844047742267426
268,0.4638088801586133
269,0.7834119168473688
270,0.10704362825045022
271,0.9474246507114171
272,0.7105183206171076
273,0.4834300579576345
274,0.7152677222620875
275,0.5639165785714161
276,0.907627806672778
277,0.22058965051760782
278,0.7180183907461024
279,0.787893759009922
280,0.07224695649170954
281,0.5102509427162975
282,0.3536177793917046
283,0.6397918835669119
284,0.08397677242728885
285,0.9954509160927112
286,0.48381268702964164
287,0.4737397008205523
288,0.8428736824857088
289,0.0994151575585619
290,0.21937197222698224
291,0.1582702739765538
292,0.367728496784247
293,0.3895233290010828
294,0.5066301321119249
295,0.20582522657472635
296,0.29934480094892535
297,0.6330548623585899
298,0.2593390429452954
299,0.7323240833344331
300,0.8007497504437658
301,0.008218612471516562
302,0.8223238804010468
303,0.17246343330938774
304,0.7490596500552713
305,0.17707175725991198
306,0.490604370976619
307,0.7144562806276635
308,0.825123884968675
309,0.916591278100286
310,0.2778366256577516
311,0.44154113720010246
312,0.8306917267387227
313,0.6921532297624566
314,0.6751886325382438
315,0.5656198541673507
316,0.8724639095533648
317,0.8704272794387061
318,0.6336551014792436
319,0.31707513343315186
320,0.4492037017222569
321,0.7715232848375632
322,0.850612128405638
323,0.8443218588979182
324,0.26082366800880974
325,0.24213740929607186
326,0.9946984052754747
327,0.9631224300160183
328,0.8998698936772465
329,0.5084869972391242
330,0.7892663285285243
331,0.9224895043949949
332,0.9675500107768589
333,0.8286452064679906
334,0.9560482719036133
335,0.8319120201130553
336,0.7449551330912193
337,0.2148154121185648
338,0.6246048114896113
339,0.8510559107981477
340,0.008894401182817147
341,0.18891725521146685
342,0.9954623203967963
343,0.866046042897261
344,0.10246481587488443
345,0.384655608691971
346,0.22973082498245134
347,0.14034482330464115
348,0.9148144475177961
349,0.1080953999994867
350,0.22917871358151343
351,0.1281967158806453
352,0.3224380627627419
353,0.8778173690801755
354,0.906805284359309
355,0.03589979859154324
356,0.04300639662298544
357,0.27299019135497016
358,0.5848884438805048
359,0.8685037859318601
360,0.7038396977611268
361,0.5808448806097516
362,0.8374193369050034
363,0.6636614775744941
364,0.20095950440743093
365,0.773985090025558
366,0.06774491038221608
367,0.6310046952298645
368,0.06780138658866441
369,0.7435327267636147
370,0.5388545500828844
371,0.061261757114831616
372,0.22513722284108162
373,0.7142155612334966
374,0.3902840106677611
375,0.7028691804955978
376,0.9573150050037936
377,0.5747917417159698
378,0.8007217225540334
379,0.4135680303294228
380,0.4601383640962957
381,0.02645588656838771
382,0.00569313457668863
383,0.79703784411088
384,0.46073216908105186
385,0.49603846384259054
386,0.9347546603818562
387,0.917083408310602
388,0.4421634824089642
389,0.688302894799218
390,0.2919657158665372
391,0.10064330409102873
392,0.6459590708218853
393,0.2915179540396998
394,0.8511607423047522
395,0.39085559432191996
396,0.5230971656904186
397,0.8092633502049217
398,0.027504292698134147
399,0.1633952727346102
400,0.8487548260375626
401,0.6235504868666104
402,0.8611440135082726
403,0.3920094926224189
404,0.4248971652827398
405,0.1314612288335415
406,0.7819039756323459
407,0.32158401347760457
408,0.9563556585224369
409,0.34848195853923847
410,0.09204751776035136
411,0.33370557491331443
412,0.5238149112661625
413,0.32639306132528556
414,0.8537820050058107
415,0.879092115020254
416,0.49406640034602434
417,0.8799430687221276
418,0.6598909400021332
419,0.13510832420004693
420,0.06436181796550189
421,0.11708709253310468
422,0.8232775089173259
423,0.30403887407233565
424,0.5432673333988842
425,0.03492425969174473
426,0.08616836904937752
427,0.5733643375651072
428,0.8170587613791748
429,0.7104424605864036
430,0.20366437289178774
431,0.3623325857859888
432,0.00943031160302632
433,0.8839064048144176
434,0.06986207419643697
435,0.32375900433453975
436,0.9393043984432763
437,0.37500265898332596
438,0.4578175470770325
439,0.7335007434585884
440,0.46979262442553393
441,0.6472726976601092
442,0.4010383026556682
443,0.6657260417531021
444,0.389456283446896
445,0.26353731219564347
446,0.3377329822700167
447,0.1679691399955776
448,0.0027005608704310236
449,0.22624233732440924
450,0.14746810839867008
451,0.579530135173358
452,0.7010464813926143
453,0.7908238987157408
454,0.01586237923238254
455,0.2044267284915562
456,0.7411922884272026
457,0.31270344113735704
458,0.5880987949853058
459,0.313376540224535
460,0.7404378007859497
461,0.07434511646552167
462,0.42592408068989374
463,0.4075367197337918
464,0.4150176247809262
465,0.18243903846524512
466,0.10861272696572921
467,0.9593179705760279
468,0.4443278706221856
469,0.42953209233229717
470,0.42134459420631
471,0.8198607090811799
472,0.10199149588620005
473,0.3662411723187997
474,0.059633754339685874
475,0.3749294630214799
476,0.46892799251565176
477,0.49252525851069806
478,0.4531448725718593
479,0.4381563633078829
480,0.14340207854298592
481,0.8935856038913257
482,0.28133125659560854
483,0.26969320944820685
484,0.642784868970753
485,0.9603450363177816
486,0.045891052971257396
487,0.4612965989951915
488,0.2543630783389337
489,0.005394528228529261
490,0.27755919778562854
491,0.7104258870695564
492,0.13722874359229087
493,0.23796701877934623
494,0.35512493954951285
495,0.37079065518853727
496,0.38626057466611763
497,0.9454904487656769
498,0.7185903810110781
499,0.10299622942445275
500,0.3554818244386325
501,0.7960784685987751
502,0.7314688531123127
503,0.18017454815421385
504,0.46250088188678384
505,0.16150310142277746
506,0.9995428318178067
507,0.26464301141697333
508,0.014979680837555187
509,0.38101379670643376
510,0.275221271815525
511,0.0025090417279728383
512,0.6694733248321795
513,0.2402016156221991
514,0.13532288674537418
515,0.40554359772623183
516,0.6772476990784843
517,0.42152266004490824
518,0.47771228209717387
519,0.19501813123174572
520,0.4733303244097862
521,0.14405626935654636
522,0.087553063771449
523,0.19186577063500654
524,0.031675513434681224
525,0.8583485532693793
526,0.7297499336200454
527,0.5141437319711201
528,0.0323930672298568
529,0.7097077305407298
530,0.9795588754746059
531,0.44579869894895086
532,0.851397979090016
533,0.20250890463322668
534,0.7398724133785095
535,0.30047898007684926
536,0.5570259601476422
537,0.5819305095014574
538,0.4974846483921964
539,0.021400089069910755
540,0.7400059825547164
541,0.1851929443884205
542,0.700293013715007
543,0.5544033122777297
544,0.07425564523699557
545,0.12473006129203079
546,0.4342211617025731
547,0.6741501601113099
548,0.5250133922336573
549,0.2884703338894511
550,0.14243597617054182
551,0.4959360204958966
552,0.3376272705548562
553,0.12604454720759284
554,0.5153102865921592
555,0.5394659635832384
556,0.363876652041923
557,0.6390191794681408
558,0.23963743631633228
559,0.4356468554743512
560,0.6136178209519673
561,0.8593101112459388
562,0.630528751217417
563,0.2152516326438435
564,0.11435737089045683
565,0.7748115579815128
566,0.17389932390656737
567,0.4380573911049358
568,0.18993856104838036
569,0.5265522415088183
570,0.8387021461337975
571,0.8297674799524775
572,0.702836427517096
573,0.30008689336374506
574,0.2528342138732663
575,0.29283450637434494
576,0.4513444165781981
577,0.36596730316478
578,0.8993223563949689
579,0.022630549052814142
580,0.28854886110005284
581,0.9446922148547288
582,0.18934501943351534
583,0.5867731435357039
584,0.8419688942467157
585,0.22447985589838182
586,0.6522977548957419
587,0.8836374484608003
588,0.6584550893067207
589,0.5091120416897478
590,0.3496864718613458
591,0.9155830681509146
592,0.19023411380931365
593,0.697192625414112
594,0.686399396595146
595,0.8240070328976302
596,0.6305765409247753
597,0.7827358048932193
598,0.4621464312059378
599,0.8247070032414242
600,0.7259305826603033
601,0.2433032406779907
602,0.7923938062240836
603,0.4556257478361938
604,0.8215820980656414
605,0.32252232904597855
606,0.058373207804091054
607,0.7459744307875608
608,0.5291521870351427
609,0.5847323357656322
610,0.4687825815041191
611,0.5140087118884009
612,0.8035567711781143
613,0.9369816952549226
614,0.3625238410504755
615,0.4817974855812285
616,0.8244799591078052
617,0.5641227951275212
618,0.8081113897200117
619,0.10830153616247673
620,0.30374751706494396
621,0.15412878113925566
622,0.6766794782129298
623,0.4960782219797616
624,0.45582649304039713
625,0.04750614437771972
626,0.8278392777971497
627,0.9706523041188226
628,0.7060132103239428
629,0.013443676884604239
630,0.5712945600536373
631,0.38449251982815646
632,0.021166662284192506
633,0.8753742286774441
634,0.9504947021268555
635,0.109046273148939
636,0.7137525608746552
637,0.7566849499127964
638,0.787039929630415
639,0.4979556817801323
640,0.6529450949796238
641,0.9176553065857607
642,0.5400905052838988
643,0.3257763473829066
644,0.16133517749177817
645,0.11532966224676089
646,0.12617983196122795
647,0.4316493469324061
648,0.2493821425544711
649,0.12238983896173194
650,0.43408540904088555
651,0.12576091823517577
652,0.9541805525514694
653,0.2572419429942565
654,0.13080313320407255
655,0.16462255328874986
656,0.33683546197620373
657,0.18029833551733754
658,0.8226094162708798
659,0.0737025093386866
660,0.6587263182245081
661,0.47878795149039133
662,0.9928568198623954
663,0.8257848401589823
664,0.6300745588141947
665,0.6925731054928437
666,0.1564438805378453
667,0.6047090687640032
668,0.26055241774336724
669,0.21505531280210555
670,0.8321735186530339
671,0.09172675528852248
672,0.3018553282968234
673,0.22954620971831785
674,0.16705377715096703
675,0.5972011393528338
676,0.68434803500278
677,0.7543403589637971
678,0.7308902447585776
679,0.23296401318951232
680,0.5711159700933355
681,0.5861507424983173
682,0.3354114937382634
683,0.619410935795022
684,0.44079248881340716
685,0.4474529240571258
686,0.9395247968016066
687,0.08233001857259581
688,0.680155453838284
689,0.19814995660096657
690,0.14941521214223386
691,0.6282895615762887
692,0.21464264617480666
693,0.43532933270137586
694,0.4372423966101132
695,0.4891038040283907
696,0.6975355250614945
697,0.6065871947260063
698,0.7595269226466815
699,0.8691143090206744
700,0.8641782163034168
701,0.27167851141951005
702,0.7136246993132993
703,0.6734885341248569
704,0.1252764261698076
705,0.07940465988352396
706,0.6587464459397778
707,0.018966361201992687
708,0.30124324277718284
709,0.008233450045415203
710,0.1163010144942106
711,0.15794216608932554
712,0.7649207801201447
713,0.8479808631555432
714,0.6091023903048488
715,0.9835207032811352
716,0.7140241015714518
717,0.08835277637305827
718,0.3805991607096605
719,0.714981186447446
720,0.205185102203984
721,0.8263165117129584
722,0.02909046896121248
723,0.43944370774985697
724,0.4259001429406837
725,0.8633865191371751
726,0.7520896353630897
727,0.8973960102368584
728,0.6930820654055312
729,0.809380618753106
730,0.31001165136503783
731,0.0698642650325777
732,0.9314764057375152
733,0.3079795060804963
734,0.4465564145106812
735,0.22468776561351533
736,0.350425019885375
737,0.0634981127331633
738,0.5020302879402261
739,0.3119023275144729
740,0.9100157061850623
741,0.03804238507903501
742,0.8987028435650117
743,0.07465082294998915
744,0.11081115906288297
745,0.5294883500253791
746,0.10238208952986472
747,0.44835579854710306
748,0.972759311662941
749,0.15982548247817263
750,0.4011035588226196
751,0.4732115099990726
752,0.8858215379712937
753,0.7397976668748802
754,0.4723776580816105
755,0.6864758973789785
756,0.7088861151129704
757,0.35211844325334185
758,0.5798051841505746
759,0.5677863416515707
760,0.0679173265258396
761,0.24709382479965458
762,0.37520289529886575
763,0.579605818605626
764,0.6612596790362217
765,0.9512914774405231
766,0.48719820314589135
767,0.36158421125662243
768,0.19894540719513998
769,0.9345928018553146
770,0.9114304286939683
771,0.14795900967710562
772,0.7304088243972692
773,0.8235470591233188
774,0.09177364027138124
775,0.4874638735701149
776,0.9584435579044646
777,0.5453962869509048
778,0.4363858392262254
779,0.8053504426976317
780,0.8163016189906213
781,0.0024885359928992212
782,0.15506214222740855
783,0.7497158321853244
784,0.20565455380365505
785,0.04234502931717643
786,0.7361776658433901
787,0.7780054964862116
788,0.7865497435330278
789,0.4214599639283022
790,0.10000429853851467
791,0.2979998077813979
792,0.505536836569604
793,0.6512470247811796
794,0.6545172707325653
795,0.5535106509956894
796,0.6126043621534022
797,0.2826744200007304
798,0.32288429204847646
799,0.26169581492156946
800,0.8257755594023695
801,0.45157192744318053
802,0.7534159360357461
803,0.8747944979661031
804,0.5804051099077712
805,0.9265237020889681
806,0.5189314704647301
807,0.7528978485460932
808,0.06331382857631873
809,0.5039290864426912
810,0.03166032426817911
811,0.7754636409808215
812,0.2183748138131053
813,0.10003877166819242
814,0.829955562413546
815,0.5338297249537893
816,0.7945747729991692
817,0.6774011868679769
818,0.7619981953142584
819,0.23085528599310556
820,0.6977444635185899
821,0.6747087499760092
822,0.3727725338589647
823,0.9688979898494072
824,0.5948447243276319
825,0.9976091278980457
826,0.6318885488822266
827,0.5541215322934379
828,0.2834295607339844
829,0.0371164483090054
830,0.5568014200764015
831,0.06379100867187182
832,0.7211428816100846
833,0.7441761449760499
834,0.07707487549568459
835,0.9732234196968005
836,0.5715186492726145
837,0.12331685375802293
838,0.9158343125236923
839,0.4098861468538698
840,0.32062283175775597
841,0.24572486832844675
842,0.3982935069630178
843,0.2863831595707409
844,0.14801200503914413
845,0.4464907777762578
846,0.9829988624362653
847,0.08015774180327606
848,0.40785016538920815
849,0.046896753249694556
850,0.35933518746625037
851,0.49656634474764383
852,0.4437548995307222
853,0.13281605604181568
854,0.9454968842704647
855,0.25289121052849306
856,0.3217120899162541
857,0.8241835187339847
858,0.8186829306262453
859,0.9709876497771801
860,0.6310674928242246
861,0.03635877397101306
862,0.895201012205623
863,0.7880344943474791
864,0.15855254631453397
865,0.10057062993793286
866,0.4053376141226116
867,0.3491300707307827
868,0.905691360228243
869,0.7607608151933838
870,0.03551681709793397
871,0.13686373150467723
872,0.4668979060263778
873,0.42150040606835326
874,0.4678094663259952
875,0.9141873612555104
876,0.6294857786490848
877,0.6820095552407857
878,0.18135841493208094
879,0.17648971269524694
880,0.3892221686741879
881,0.6313229783425587
882,0.5602726596626982
883,0.9357998285023529
884,0.8496871625966099
885,0.9703007215756381
886,0.9125484598911165
887,0.4640906865220178
888,0.16398641687009952
889,0.6491165723219203
890,0.9205103645611518
891,0.460746735857126
892,0.1838526844595365
893,0.33580695427824003
894,0.12958300394707245
895,0.23578180990535424
896,0.580386002728801
897,0.8663314830882649
898,0.3361857465043593
899,0.4924694991506402
900,0.9589963151164244
901,0.8597778694325443
902,0.10213601027373831
903,0.7966968422444348
904,0.7905817404338521
905,0.7755202906643431
906,0.567599484857585
907,0.24134765304323447
908,0.8129772817332933
909,0.12503906724319835
910,0.970812401792395
911,0.2136445762278003
912,0.40579654018484934
913,0.11094611558450873
914,0.4746017977897721
915,0.7526656603295828
916,0.33174899356615606
917,0.3055827676888254
918,0.770708526795956
919,0.9321837682764078
920,0.14500113212213683
921,0.06626568512857689
922,0.17160460940576905
923,0.4909282580075627
924,0.693285020784811
925,0.4170880515073583
926,0.20783636087044777
927,0.08482224420734996
928,0.18364828294962787
929,0.4286256361733156
930,0.2696137689123398
931,0.9692610779124236
932,0.3547472702059429
933,0.9418337332996276
934,0.5966443587111383
935,0.06554891326545631
936,0.9760378324484988
937,0.7499580706462297
938,0.583950398662018
939,0.7748755569635319
940,0.5922967990642473
941,0.7038530363664806
942,0.14444460147289628
943,0.6267706730673114
944,0.7566127014229257
945,0.18820249923023813
946,0.3549522815298636
947,0.7565792441221613
948,0.3823237174879013
949,0.8534655169520942
950,0.5788056362071086
951,0.8124710100667919
952,0.060159386314426855
953,0.530509646327875
954,0.9645408250690822
955,0.1418554696728399
956,0.048185630117565714
957,0.6231954507407745
958,0.08707962348422316
959,0.3570558562861691
960,0.466575091451205
961,0.30421859399875373
962,0.672067765412707
963,0.11703136235155587
964,0.2708096526028023
965,0.07071805072190851
966,0.6358517701157206
967,0.36814327282952775
968,0.4907318178680983
969,0.4157790366502303
970,0.05841823622396369
971,0.06421055899983974
972,0.8547404490790789
973,0.7722299799074233
974,0.7767915426013039
975,0.3545179384098588
976,0.5801290760350265
977,0.4888598533375742
978,0.10710915006448907
979,0.6869232529227236
980,0.24971204607408526
981,0.3615492664068095
982,0.9512473695856817
983,0.4305693373814943
984,0.902329329647117
985,0.6019021295889989
986,0.04567258886477166
987,0.07845448829225055
988,0.5314426269212978
989,0.07688882458857083
990,0.8639254522780302
991,0.2941844243649221
992,0.017055426041848065
993,0.9443990408394559
994,0.4769046733808465
995,0.3812446253905124
996,0.36702635250392757
997,0.8968956519952883
998,0.2739138047737846
999,0.7824652443013013
1000,0.7462087865560891
1001,0.8817636702715429
1002,0.16295245578053863
1003,0.09850459340831619
1004,0.6457237647805533
1005,0.40700381093822235
1006,0.012587276516469514
1007,0.23774984046652337
1008,0.5272598104498059
1009,0.248374792219054
1010,0.5226634777458796
1011,0.22709957243984324
1012,0.9588483598970609
1013,0.07240401318471179
1014,0.42462960124067894
1015,0.9699308984944539
1016,0.5717660935892468
1017,0.7677916364064978
1018,0.46640331676424385
1019,0.9009617107359705
1020,0.8618742088447305
1021,0.020613568822755668
1022,0.0009677670356392776
1023,0.3896701435359473
1024,0.30252251543880293
1025,0.8675020722126237
1026,0.7129233494390925
1027,0.1125250573635298
1028,0.6213613923591331
1029,0.27098134041195265
1030,0.952320478141673
1031,0.1554813411552276
1032,0.03165161518472104
1033,0.87273392109263
1034,0.06478010595610062
1035,0.6142785944246183
1036,0.1407598301112286
1037,0.6712734508779017
1038,0.6301309012291054
1039,0.3368033345779464
1040,0.18884313985191103
1041,0.10445317396016973
1042,0.8669480066182218
1043,0.60453190050992
1044,0.08475281026517212
1045,0.8333015705563954
1046,0.6295646692972235
1047,0.6424182325060763
1048,0.8447203683205133
1049,0.2979563355294209
1050,0.905726077434179
1051,0.6772659352036783
1052,0.7657190529365614
1053,0.40971887075822355
1054,0.6508800140210921
1055,0.08818182889738901
1056,0.41190413298759787
1057,0.5145425151754036
1058,0.40969747055230277
1059,0.23543897323534413
1060,0.8320552873100034
1061,0.9595475907278301
1062,0.5384181419884836
1063,0.7532699688869472
1064,0.8880992592564466
1065,0.23154308696195613
1066,0.6238361264582333
1067,0.06407182247971688
1068,0.44898624065979786
1069,0.6404088074493359
1070,0.8835770495622373
1071,0.8775523011514479
1072,0.15686356917643574
1073,0.01830910213615966
1074,0.6844075099317531
1075,0.28807643286488316
1076,0.2006132115148026
1077,0.6979979075139825
1078,0.7199287711030428
1079,0.4758877866721424
1080,0.22638151785100058
1081,0.47458282865101886
1082,0.456411579760178
1083,0.8119628544883747
1084,0.6478262260769583
1085,0.5185835726611199
1086,0.4441618695266806
1087,0.37825682286128937
1088,0.7372467714269924
1089,0.7249143917802233
1090,0.818150526154088
1091,0.1951517217428369
1092,0.19120207067104278
1093,0.12836277858159872
1094,0.3349548170955772
1095,0.3716399242931948
1096,0.027430040036820147
1097,0.37655857942104476
1098,0.8523275150910866
1099,0.26354470148264153
1100,0.2627136773816017
1101,0.7925133191196103
1102,0.8199182370729231
1103,0.23886431050191193
1104,0.7021406194587572
1105,0.037645100014011
1106,0.05389975212354725
1107,0.9510922317185251
1108,0.21211771467790064
1109,0.2607016334173472
1110,0.2916576432498579
1111,0.2670255261891792
1112,0.1803609924857258
1113,0.036014518445512844
1114,0.009592264294643993
1115,0.4268119181459601
1116,0.858021437780321
1117,0.17098880371103553
1118,0.4384217141095018
1119,0.012688294943117961
1120,0.5172635859147335
1121,0.7443172961226051
1122,0.9343636562584993
1123,0.9423380551620261
1124,0.4332456549142488
1125,0.8975273951593675
1126,0.9438465409327352
1127,0.5499771252079798
1128,0.26462352042744364
1129,0.900057421857053
1130,0.11083699241946343
1131,0.49079202391691723
1132,0.7257222321073971
1133,0.8154575354966479
1134,0.5075760513747132
1135,0.28038100474729355
1136,0.13165871735636236
1137,0.28412622042805236
1138,0.5847121746315114
1139,0.6364779781095546
1140,0.08567474702983491
1141,0.26003058205743357
1142,0.8066836627388095
1143,0.2271966446221083
1144,0.3324286421349526
1145,0.07772661693440641
1146,0.9404427830411688
1147,0.09781870312091934
1148,0.8996674347955187
1149,0.7627725105643302
1150,0.7029781950878214
1151,0.1279211442463709
1152,0.25166886206187034
1153,0.16335730265688386
1154,0.6558869333759563
1155,0.8707264596330702
1156,0.6277533670900268
1157,0.27917726088886563
1158,0.583349242848377
1159,0.7318848922716021
1160,0.2636549790949455
1161,0.49535081068231457
1162,0.17462246261789038
1163,0.6635911293283285
1164,0.7891498101939866
1165,0.6973119113523136
1166,0.7167533887477321
1167,0.7183657838399681
1168,0.3665014719101837
1169,0.26438974230373213
1170,0.4798073381370205
1171,0.3692620714784117
1172,0.8278154979371477
1173,0.6637179642814076
1174,0.3096378407710121
1175,0.1606610104050339
1176,0.3037569002892163
1177,0.23917320099896744
1178,0.6864292723441874
1179,0.25906136919515976
1180,0.8221017970368593
1181,0.21940199564623375
1182,0.787924378271573
1183,0.06561584227033912
1184,0.22955211493961036
1185,0.779676933624007
1186,0.3434789086439698
1187,0.40356476586608103
1188,0.7777544826661106
1189,0.8698852141870126
1190,0.7562459458825301
1191,0.8075909048615874
1192,0.14197628054383193
1193,0.32734309485227253
1194,0.22065023129868888
1195,0.6742130349830112
1196,0.8755656013646608
1197,0.4039703490158717
1198,0.6962350654362913
1199,0.9283992625466407
1200,0.3322775463453048
1201,0.10725958830792093
1202,0.3122279351389753
1203,0.957608974682384
1204,0.20722892857579445
1205,0.6614616902503081
1206,0.8882383652304721
1207,0.47332585299347585
1208,0.13350000105633575
1209,0.05087246122527356
1210,0.013135263095247596
1211,0.5044123427953761
1212,0.20873500415989443
1213,0.5083976320743516
1214,0.6722270538518201
1215,0.1251245376882809
1216,0.7838220248027307
1217,0.8946957365484595
1218,0.44117667143514394
1219,0.300605428662196
1220,0.0925270110415225
1221,0.21327521908192382
1222,0.6989767295559446
1223,0.47189076231559157
1224,0.5608816387154801
1225,0.6381347595985074
1226,0.8656482519735731
1227,0.407228875550791
1228,0.674807907598921
1229,0.14410214432766177
1230,0.5825024538595882
1231,0.4430301315154809
1232,0.9744190740414811
1233,0.5418139378092617
1234,0.718286077471603
1235,0.23215700855153298
1236,0.10076425858256266
1237,0.5531807317221775
1238,0.009975325221171505
1239,0.6826901604910495
1240,0.9905850184635726
1241,0.04568217599304125
1242,0.6677144208636645
1243,0.8338860985622658
1244,0.718746576628088
1245,0.5987317963494626
1246,0.3565518497141277
1247,0.003477874314955387
1248,0.24940419589758578
1249,0.2708928178996519
1250,0.171891459237959
1251,0.11190963583509439
1252,0.4514104302313271
1253,0.4296609933597143
1254,0.6037944132935357
1255,0.14472772623363372
1256,0.259403097380844
